id,focus,signal,slack,drag,confidence,score,lane
l001,terminal width,35,33,6,25,176,watch
l002,argument risk,35,34,6,55,237,ship
l003,report density,35,35,6,85,298,ship
l004,file span,35,36,18,25,155,watch
l005,terminal width,35,37,18,55,216,ship
l006,argument risk,35,38,18,85,277,ship
l007,report density,35,39,34,25,126,watch
l008,file span,35,40,34,55,187,watch
l009,terminal width,35,41,34,85,248,ship
l010,argument risk,60,42,6,25,260,ship
l011,report density,60,43,6,55,321,ship
l012,file span,60,44,6,85,382,ship
l013,terminal width,60,45,18,25,239,ship
l014,argument risk,60,46,18,55,300,ship
l015,report density,60,47,18,85,361,ship
l016,file span,60,48,34,25,210,ship
l017,terminal width,60,32,34,55,254,ship
l018,argument risk,60,33,34,85,315,ship
l019,report density,85,34,6,25,327,ship
l020,file span,85,35,6,55,388,ship
l021,terminal width,85,36,6,85,449,ship
l022,argument risk,85,37,18,25,306,ship
l023,report density,85,38,18,55,367,ship
l024,file span,85,39,18,85,428,ship
l025,terminal width,85,40,34,25,277,ship
l026,argument risk,85,41,34,55,338,ship
l027,report density,85,42,34,85,399,ship
